name;slug;description;parent_id;active;sort_order;is_visible
Snow Removal Tools;patio-lawn-garden-snow-removal-tools;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True
Cat Supplies;pet-supplies-cat-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Dog Supplies;pet-supplies-dog-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Fish & Aquatic Pets;pet-supplies-fish-aquatic-pets;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Horse Supplies;pet-supplies-horse-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Pet Bird Supplies;pet-supplies-pet-bird-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Reptiles & Amphibian Supplies;pet-supplies-reptiles-amphibian-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Small Animal Supplies;pet-supplies-small-animal-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True
Athletic Clothing;sports-outdoors-athletic-clothing;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True
Outdoor Recreation;sports-outdoors-outdoor-recreation;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True
Sports & Fitness;sports-outdoors-sports-fitness;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True
Sports Fan Shop;sports-outdoors-sports-fan-shop;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True
Building Supplies;tools-home-improvement-building-supplies;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Electrical Equipment;tools-home-improvement-electrical-equipment;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Hardware;tools-home-improvement-hardware;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Home Appliances;tools-home-improvement-home-appliances;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Kitchen & Bath Fixtures;tools-home-improvement-kitchen-bath-fixtures;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Light Bulbs;tools-home-improvement-light-bulbs;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Lighting & Ceiling Fans;tools-home-improvement-lighting-ceiling-fans;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Measuring & Layout;tools-home-improvement-measuring-layout;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Paint, Wall Treatments & Supplies;tools-home-improvement-paint-wall-treatments-supplies;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Power Tools & Hand Tools;tools-home-improvement-power-tools-hand-tools;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Pumps & Plumbing Equipment;tools-home-improvement-pumps-plumbing-equipment;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Safety & Security;tools-home-improvement-safety-security;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Welding & Soldering;tools-home-improvement-welding-soldering;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True
Arts & Crafts Supplies;toys-games-arts-crafts-supplies;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Baby & Toddler Toys;toys-games-baby-toddler-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Building Toys;toys-games-building-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Collectible Toys;toys-games-collectible-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Dolls & Accessories;toys-games-dolls-accessories;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Dress Up & Pretend Play;toys-games-dress-up-pretend-play;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Games & Accessories;toys-games-games-accessories;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Hobbies;toys-games-hobbies;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Kids' Electronics;toys-games-kids'-electronics;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Kids' Furniture & Decor;toys-games-kids'-furniture-decor;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Kids' Party Supplies;toys-games-kids'-party-supplies;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Learning & Education Toys;toys-games-learning-education-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Play Vehicles;toys-games-play-vehicles;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Puppets & Puppet Theaters;toys-games-puppets-puppet-theaters;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Puzzles;toys-games-puzzles;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Sports & Outdoor Play Toys;toys-games-sports-outdoor-play-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Stuffed Animals & Plush Toys;toys-games-stuffed-animals-plush-toys;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Toy Figures & Playsets;toys-games-toy-figures-playsets;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Toy Vehicles;toys-games-toy-vehicles;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Toys & Games Activities & Amusements;toys-games-toys-games-activities-amusements;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Tricycles, Scooters & Wagons;toys-games-tricycles-scooters-wagons;;2cb6145b-ab4c-42b7-942c-c2e2c4029367;True;0;True
Legacy Systems;video-games-legacy-systems;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Mac Games & Accessories;video-games-mac-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Microconsoles;video-games-microconsoles;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Nintendo 3DS & 2DS Consoles, Games & Accessories;video-games-nintendo-3ds-2ds-consoles-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Nintendo Switch Consoles, Games & Accessories;video-games-nintendo-switch-consoles-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Online Video Game Services;video-games-online-video-game-services;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
PC Games & Accessories;video-games-pc-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
PlayStation 4 Games, Consoles & Accessories;video-games-playstation-4-games-consoles-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
PlayStation 5 Consoles, Games & Accessories;video-games-playstation-5-consoles-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
PlayStation Vita Games, Consoles & Accessories;video-games-playstation-vita-games-consoles-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Virtual Reality Hardware & Accessories;video-games-virtual-reality-hardware-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Xbox One Games, Consoles & Accessories;video-games-xbox-one-games-consoles-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
Xbox Series X & S Consoles, Games & Accessories;video-games-xbox-series-x-s-consoles-games-accessories;;7712f845-12b5-410a-a87e-48a38a27e164;True;0;True
