id;name;slug;description;parent_id;active;sort_order;is_visible;b
59d6f964-2de5-4f84-9571-89503472ac86;Video Projectors;electronics-video-projectors;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;59d6f964-2de5-4f84-9571-89503472ac86
ad54695e-6c17-4e5d-89b2-719ae1710815;Wearable Technology;electronics-wearable-technology;;5ef4ac23-1072-4ba1-baa5-31f7bca89909;True;0;True;ad54695e-6c17-4e5d-89b2-719ae1710815
1c5209ed-5fb6-494c-bcde-5c54e9b3d01a;Alcoholic Beverages;grocery-gourmet-food-alcoholic-beverages;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;1c5209ed-5fb6-494c-bcde-5c54e9b3d01a
146909e0-e068-406c-8320-4cc807cb84c4;Beverages;grocery-gourmet-food-beverages;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;146909e0-e068-406c-8320-4cc807cb84c4
44779664-7f6c-4cdf-960e-0c3b373dfa71;Breads & Bakery;grocery-gourmet-food-breads-bakery;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;44779664-7f6c-4cdf-960e-0c3b373dfa71
89e96daf-07f8-4e44-b3eb-4e66a5fb55c7;Breakfast Foods;grocery-gourmet-food-breakfast-foods;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;89e96daf-07f8-4e44-b3eb-4e66a5fb55c7
5d514068-2e47-4212-9820-3e21407cfb8b;Candy & Chocolate;grocery-gourmet-food-candy-chocolate;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;5d514068-2e47-4212-9820-3e21407cfb8b
1429fc63-7c28-4ea5-b57d-742a80d87f4e;Dairy, Cheese & Eggs;grocery-gourmet-food-dairy-cheese-eggs;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;1429fc63-7c28-4ea5-b57d-742a80d87f4e
c46d3632-6f2a-48fc-9bd6-bcd139915b65;Deli & Prepared Foods;grocery-gourmet-food-deli-prepared-foods;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;c46d3632-6f2a-48fc-9bd6-bcd139915b65
b5b1a1e0-ac4a-4763-ab2f-0dc1cb0c6d11;Deli Foods;grocery-gourmet-food-deli-foods;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;b5b1a1e0-ac4a-4763-ab2f-0dc1cb0c6d11
483fafd5-cf63-4d28-a89f-ec22d4505ec9;Dried Beans, Grains & Rice;grocery-gourmet-food-dried-beans-grains-rice;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;483fafd5-cf63-4d28-a89f-ec22d4505ec9
6c23d643-d15a-48a0-9c62-cd1aef821bf7;Food & Beverage Gifts;grocery-gourmet-food-food-beverage-gifts;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;6c23d643-d15a-48a0-9c62-cd1aef821bf7
23509acd-bb6c-4c27-bf86-22976cb94d2b;Fresh Flowers & Live Indoor Plants;grocery-gourmet-food-fresh-flowers-live-?ndoor-plants;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;23509acd-bb6c-4c27-bf86-22976cb94d2b
839f6215-fe3d-471f-bced-0e5ac3616177;Fresh Meal Ingredient Kits;grocery-gourmet-food-fresh-meal-?ngredient-kits;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;839f6215-fe3d-471f-bced-0e5ac3616177
9140b191-422c-45d4-bbd5-86542bb96f46;Fresh Produce;grocery-gourmet-food-fresh-produce;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;9140b191-422c-45d4-bbd5-86542bb96f46
4690373a-b03c-4b26-b749-57fa59b266cd;Frozen Foods;grocery-gourmet-food-frozen-foods;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;4690373a-b03c-4b26-b749-57fa59b266cd
4ff02cc8-dd3a-4da6-b38c-3e6617535fec;Home Brewing & Winemaking;grocery-gourmet-food-home-brewing-winemaking;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;4ff02cc8-dd3a-4da6-b38c-3e6617535fec
d65bebad-ea74-4835-8859-c0fcd8b1a127;Meat & Seafood;grocery-gourmet-food-meat-seafood;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;d65bebad-ea74-4835-8859-c0fcd8b1a127
953b1673-6456-460a-ab5d-3b097fdd5621;Meat Substitutes;grocery-gourmet-food-meat-substitutes;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;953b1673-6456-460a-ab5d-3b097fdd5621
4330bdfd-e001-448d-9924-d12d2749cc08;Pantry Staples;grocery-gourmet-food-pantry-staples;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;4330bdfd-e001-448d-9924-d12d2749cc08
c0ca6eb9-6320-4b01-a02a-5f06e2ed8b94;Snack Foods;grocery-gourmet-food-snack-foods;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;c0ca6eb9-6320-4b01-a02a-5f06e2ed8b94
5385d492-b2e8-4d03-8f82-102507a344d1;Snacks & Sweets;grocery-gourmet-food-snacks-sweets;;637efea1-7674-4fd2-b93e-7ac382ae6bda;True;0;True;5385d492-b2e8-4d03-8f82-102507a344d1
79f47799-a6f1-4ed0-8b0d-97d5083b0713;Baby & Child Care Products;health-household-baby-child-care-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;79f47799-a6f1-4ed0-8b0d-97d5083b0713
3b02de84-218b-453d-b318-875345202366;Health Care Products;health-household-health-care-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;3b02de84-218b-453d-b318-875345202366
4794d165-515d-440e-a9d2-01e4db02df74;Home Use Medical Supplies & Equipment;health-household-home-use-medical-supplies-equipment;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;4794d165-515d-440e-a9d2-01e4db02df74
526d291e-b2d0-47f9-9752-8b19c2b8456c;Household Supplies;health-household-household-supplies;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;526d291e-b2d0-47f9-9752-8b19c2b8456c
a52c6be3-9d21-434c-b213-b494996233c5;Sexual Wellness Products;health-household-sexual-wellness-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;a52c6be3-9d21-434c-b213-b494996233c5
c8fca061-e5ca-44d9-966e-f50044d7e740;Sports Nutrition Products;health-household-sports-nutrition-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;c8fca061-e5ca-44d9-966e-f50044d7e740
cc46bc55-7a1d-48a5-bafe-dbf64045a70f;Stationery & Gift Wrapping Supplies;health-household-stationery-gift-wrapping-supplies;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;cc46bc55-7a1d-48a5-bafe-dbf64045a70f
5ef8aca2-b367-4245-a2ff-ca156dedf127;Vision Products;health-household-vision-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;5ef8aca2-b367-4245-a2ff-ca156dedf127
5fa0baf5-9fec-4ab6-a6f5-eb916d532957;Vitamins & Dietary Supplements;health-household-vitamins-dietary-supplements;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;5fa0baf5-9fec-4ab6-a6f5-eb916d532957
348a572f-9ca5-4471-bb7b-c13bde11b315;Vitamins, Minerals & Supplements;health-household-vitamins-minerals-supplements;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;348a572f-9ca5-4471-bb7b-c13bde11b315
2203a447-888b-45c3-9360-4221fe205f0d;Wellness & Relaxation Products;health-household-wellness-relaxation-products;;f4d351cd-6624-4ae2-9656-3f424e5d11b1;True;0;True;2203a447-888b-45c3-9360-4221fe205f0d
a45c43e1-ff30-4ba4-91b4-40b512b1faca;Artwork;home-kitchen-artwork;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;a45c43e1-ff30-4ba4-91b4-40b512b1faca
4d0075cb-134f-4b59-9cb0-f8da32864475;Bath Products;home-kitchen-bath-products;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;4d0075cb-134f-4b59-9cb0-f8da32864475
414a589c-098c-425a-829c-ee0fbf466e76;Bedding;home-kitchen-bedding;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;414a589c-098c-425a-829c-ee0fbf466e76
59ed550a-ae0c-4a09-b0a7-085ee4dac827;Event & Party Supplies;home-kitchen-event-party-supplies;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;59ed550a-ae0c-4a09-b0a7-085ee4dac827
6ba79947-2176-4048-b71a-9e4a2b1e36d8;Furniture;home-kitchen-furniture;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;6ba79947-2176-4048-b71a-9e4a2b1e36d8
e1e836b7-04c6-4753-8c87-a2b620f59936;Heating, Cooling & Air Quality;home-kitchen-heating-cooling-air-quality;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;e1e836b7-04c6-4753-8c87-a2b620f59936
bd15f438-3fc4-430b-9d62-52ebc40fa63d;Home Decor Products;home-kitchen-home-decor-products;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;bd15f438-3fc4-430b-9d62-52ebc40fa63d
2885921e-319f-414b-8295-f0805e86f097;Home Storage & Organization;home-kitchen-home-storage-organization;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;2885921e-319f-414b-8295-f0805e86f097
7862ee2b-cb67-4494-8f68-1a11cbef05f9;Household Cleaning Supplies;home-kitchen-household-cleaning-supplies;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;7862ee2b-cb67-4494-8f68-1a11cbef05f9
d74f42ac-14c5-4ef2-ab34-1a55fabfa6f8;Ironing Products;home-kitchen-?roning-products;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;d74f42ac-14c5-4ef2-ab34-1a55fabfa6f8
0530d9bd-65ae-41e0-b96a-8577a27f4b38;Kids Home Store;home-kitchen-kids-home-store;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;0530d9bd-65ae-41e0-b96a-8577a27f4b38
dd91ceee-b78d-4881-8948-09e711168ca3;Kitchen & Dining;home-kitchen-kitchen-dining;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;dd91ceee-b78d-4881-8948-09e711168ca3
f682d077-a645-4b45-bf76-6134db59dc83;Seasonal Decor;home-kitchen-seasonal-decor;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;f682d077-a645-4b45-bf76-6134db59dc83
07392aa3-b842-4083-a914-d9dcbcfac076;Vacuum Cleaners & Floor Care;home-kitchen-vacuum-cleaners-floor-care;;505da24c-3ab4-407a-bd0b-fb0b90ddc321;True;0;True;07392aa3-b842-4083-a914-d9dcbcfac076
512f5dfd-f6ba-466a-b0ef-df46a02b8d99;Abrasive & Finishing Products;industrial-scientific-abrasive-finishing-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;512f5dfd-f6ba-466a-b0ef-df46a02b8d99
8f6ae17a-3041-47c9-8a13-c9c635edb127;Additive Manufacturing Products;industrial-scientific-additive-manufacturing-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;8f6ae17a-3041-47c9-8a13-c9c635edb127
1ee0581b-17b2-43a3-b5ea-aad07de1f809;Commercial Door Products;industrial-scientific-commercial-door-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;1ee0581b-17b2-43a3-b5ea-aad07de1f809
929f71b4-04da-4e89-aa0a-da915ec71b8c;Cutting Tools;industrial-scientific-cutting-tools;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;929f71b4-04da-4e89-aa0a-da915ec71b8c
478146b1-a5ba-4a50-ab30-adf114eeba0a;Digital Signage Equipment;industrial-scientific-digital-signage-equipment;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;478146b1-a5ba-4a50-ab30-adf114eeba0a
4d45d541-4cdb-4a60-ad5e-9024455a6f28;Electronic Components;industrial-scientific-electronic-components;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;4d45d541-4cdb-4a60-ad5e-9024455a6f28
967f76d0-a558-4a55-958a-7813471b6dc1;Fasteners;industrial-scientific-fasteners;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;967f76d0-a558-4a55-958a-7813471b6dc1
42aa571c-c68d-409d-b898-5cddae035d8b;Filtration;industrial-scientific-filtration;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;42aa571c-c68d-409d-b898-5cddae035d8b
711283aa-cd19-4b27-820c-1359808a39c3;Food Service Equipment & Supplies;industrial-scientific-food-service-equipment-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;711283aa-cd19-4b27-820c-1359808a39c3
826ec483-0286-456c-a5a5-01ecac7222b6;Hydraulics, Pneumatics & Plumbing;industrial-scientific-hydraulics-pneumatics-plumbing;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;826ec483-0286-456c-a5a5-01ecac7222b6
b8bf2ff6-6248-47cb-b264-06c761e45294;Industrial Adhesives, Sealants & Lubricants;industrial-scientific-?ndustrial-adhesives-sealants-lubricants;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;b8bf2ff6-6248-47cb-b264-06c761e45294
e6e8eb12-c132-401a-9b24-8a3860bc3f52;Industrial Hardware;industrial-scientific-?ndustrial-hardware;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;e6e8eb12-c132-401a-9b24-8a3860bc3f52
6ebc6949-7f67-444a-8788-7e4bdcd40ea3;Industrial Materials;industrial-scientific-?ndustrial-materials;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;6ebc6949-7f67-444a-8788-7e4bdcd40ea3
a3e8a37d-dbdf-4533-9cec-0c94aefd1ff0;Industrial Power & Hand Tools;industrial-scientific-?ndustrial-power-hand-tools;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;a3e8a37d-dbdf-4533-9cec-0c94aefd1ff0
9d47cc15-ffb3-49db-8d17-e274538659cf;Janitorial & Sanitation Supplies;industrial-scientific-janitorial-sanitation-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;9d47cc15-ffb3-49db-8d17-e274538659cf
52dca628-1ed3-4ee7-b332-ee02499f27e5;Lab & Scientific Products;industrial-scientific-lab-scientific-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;52dca628-1ed3-4ee7-b332-ee02499f27e5
990f8a98-23b7-4ad1-be37-3a6e0f47568e;Material Handling Products;industrial-scientific-material-handling-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;990f8a98-23b7-4ad1-be37-3a6e0f47568e
c0f47629-ba33-4e6e-bfea-2f58f11ab4c4;Occupational Health & Safety Products;industrial-scientific-occupational-health-safety-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;c0f47629-ba33-4e6e-bfea-2f58f11ab4c4
927c55da-12ed-42c0-9519-c6c425a8e821;Packaging & Shipping Supplies;industrial-scientific-packaging-shipping-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;927c55da-12ed-42c0-9519-c6c425a8e821
d2af6c5c-30ca-4a8b-8375-9e313479d48e;Power Transmission Products;industrial-scientific-power-transmission-products;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;d2af6c5c-30ca-4a8b-8375-9e313479d48e
1b6471a2-7bd7-49ba-b02d-d8d4690b08c6;Professional Dental Supplies;industrial-scientific-professional-dental-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;1b6471a2-7bd7-49ba-b02d-d8d4690b08c6
1cf8d586-06be-45a2-8f89-7a4edc1e6200;Professional Medical Supplies;industrial-scientific-professional-medical-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;1cf8d586-06be-45a2-8f89-7a4edc1e6200
7074bf25-1339-48c5-b999-5ee48c8fb47c;Retail Store Fixtures & Equipment;industrial-scientific-retail-store-fixtures-equipment;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;7074bf25-1339-48c5-b999-5ee48c8fb47c
58422e27-1949-4a5a-962c-a71adda6e04b;Robotics;industrial-scientific-robotics;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;58422e27-1949-4a5a-962c-a71adda6e04b
4a77a187-1d0b-4f00-8f64-30df48bb9754;Science Education Supplies;industrial-scientific-science-education-supplies;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;4a77a187-1d0b-4f00-8f64-30df48bb9754
924a7fa8-3c94-4bde-8d79-3dd0e5a14ccf;Test, Measure & Inspect;industrial-scientific-test-measure-?nspect;;ab4ef772-952a-4596-ba19-c65f076666dc;True;0;True;924a7fa8-3c94-4bde-8d79-3dd0e5a14ccf
6560a409-6ac3-4fc5-970b-f2a1a43ff5a7;Movies & Films;movies-tv-movies-films;;0304f340-c01f-4b51-aef2-e0d4862de6c4;True;0;True;6560a409-6ac3-4fc5-970b-f2a1a43ff5a7
0727d172-402b-4a9a-8f37-239e9f007b63;Specialty Stores;movies-tv-specialty-stores;;0304f340-c01f-4b51-aef2-e0d4862de6c4;True;0;True;0727d172-402b-4a9a-8f37-239e9f007b63
7e7c8c8e-f46c-46e6-942f-480233159262;TV Shows;movies-tv-tv-shows;;0304f340-c01f-4b51-aef2-e0d4862de6c4;True;0;True;7e7c8c8e-f46c-46e6-942f-480233159262
3d742430-9c75-486e-a0e4-c64d88b3ef4d;Band & Orchestra Musical Instruments;musical-instruments-band-orchestra-musical-?nstruments;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;3d742430-9c75-486e-a0e4-c64d88b3ef4d
d3709cd7-4467-447d-8338-aef3bca50893;Bass Guitars;musical-instruments-bass-guitars;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;d3709cd7-4467-447d-8338-aef3bca50893
7260ef61-dc50-447b-ba9c-bb4b0a19cb5a;Drums & Percussion;musical-instruments-drums-percussion;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;7260ef61-dc50-447b-ba9c-bb4b0a19cb5a
691ef2f9-ebad-40a6-917b-f33db73fd847;Electronic Music, DJ & Karaoke;musical-instruments-electronic-music-dj-karaoke;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;691ef2f9-ebad-40a6-917b-f33db73fd847
f4e11ae4-dfb4-4e82-b0d5-63f0a05398a9;Guitars;musical-instruments-guitars;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;f4e11ae4-dfb4-4e82-b0d5-63f0a05398a9
9eae5607-960b-4ea9-b3a2-a74ee883183c;Music Recording Equipment;musical-instruments-music-recording-equipment;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;9eae5607-960b-4ea9-b3a2-a74ee883183c
e07cbeab-25e2-4ea2-89ed-7f294890ba78;Musical Instrument Accessories;musical-instruments-musical-?nstrument-accessories;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;e07cbeab-25e2-4ea2-89ed-7f294890ba78
dc3be29e-5df0-4774-bc25-d0809b78af93;Musical Instrument Amplifiers & Effects;musical-instruments-musical-?nstrument-amplifiers-effects;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;dc3be29e-5df0-4774-bc25-d0809b78af93
ff0beede-06f7-4493-ab96-2e9e3dee13b0;Musical Instrument Keyboards & MIDI;musical-instruments-musical-?nstrument-keyboards-m?d?;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;ff0beede-06f7-4493-ab96-2e9e3dee13b0
626181e3-8f43-42b4-b911-4fc3255750cc;Recording Microphones & Accessories;musical-instruments-recording-microphones-accessories;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;626181e3-8f43-42b4-b911-4fc3255750cc
052b7689-8781-49d1-9b37-dba605d6ee5c;Stage & Sound Equipment;musical-instruments-stage-sound-equipment;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;052b7689-8781-49d1-9b37-dba605d6ee5c
5a8e98dd-4ee1-495f-85d7-1fe470fa2774;Stringed Musical Instruments;musical-instruments-stringed-musical-?nstruments;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;5a8e98dd-4ee1-495f-85d7-1fe470fa2774
c96e33d0-3425-442a-a76f-2f5681901ac2;Ukuleles, Mandolins & Banjos;musical-instruments-ukuleles-mandolins-banjos;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;c96e33d0-3425-442a-a76f-2f5681901ac2
9b0606c7-2af6-4371-b183-50c7fad508a5;Wind & Woodwind Musical Instruments;musical-instruments-wind-woodwind-musical-?nstruments;;baa4ab47-d39f-4d2c-a1d7-906fedf46464;True;0;True;9b0606c7-2af6-4371-b183-50c7fad508a5
9fd1d753-24e4-48ef-99b6-2f90d9a625a6;Office & School Supplies;office-products-office-school-supplies;;81919bdc-4b54-4e32-a7df-7cb34b45e7cb;True;0;True;9fd1d753-24e4-48ef-99b6-2f90d9a625a6
a513eaa8-3b20-49e8-8f00-afbb233f2f59;Office Electronics Products;office-products-office-electronics-products;;81919bdc-4b54-4e32-a7df-7cb34b45e7cb;True;0;True;a513eaa8-3b20-49e8-8f00-afbb233f2f59
0091289e-177d-41e8-9210-6efd7f3e5915;Office Furniture & Lighting;office-products-office-furniture-lighting;;81919bdc-4b54-4e32-a7df-7cb34b45e7cb;True;0;True;0091289e-177d-41e8-9210-6efd7f3e5915
3d578cf9-5e58-4a50-9fa7-b2b0480b4f53;Farming & Urban Agriculture;patio-lawn-garden-farming-urban-agriculture;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;3d578cf9-5e58-4a50-9fa7-b2b0480b4f53
e2ae0997-3a4a-448a-b231-f2bb07219e4e;Gardening & Lawn Care;patio-lawn-garden-gardening-lawn-care;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;e2ae0997-3a4a-448a-b231-f2bb07219e4e
05ec09cd-bf3c-47e2-8072-df273d0327ba;Outdoor Cooking;patio-lawn-garden-outdoor-cooking;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;05ec09cd-bf3c-47e2-8072-df273d0327ba
3ce24aa7-d42f-4dc9-a085-50357eb34a88;Outdoor Decor;patio-lawn-garden-outdoor-decor;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;3ce24aa7-d42f-4dc9-a085-50357eb34a88
20df5554-c9f4-4700-b28c-5ec96b2a10dd;Outdoor Generators & Portable Power;patio-lawn-garden-outdoor-generators-portable-power;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;20df5554-c9f4-4700-b28c-5ec96b2a10dd
a4566298-5dfb-481f-813d-05fc686ea58f;Outdoor Heating & Cooling;patio-lawn-garden-outdoor-heating-cooling;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;a4566298-5dfb-481f-813d-05fc686ea58f
c5389ba8-d7c2-4a6f-af1b-0f63f186b40b;Outdoor Power & Lawn Equipment;patio-lawn-garden-outdoor-power-lawn-equipment;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;c5389ba8-d7c2-4a6f-af1b-0f63f186b40b
822297ed-73b6-40cf-9363-454762a92219;Outdoor Storage & Housing;patio-lawn-garden-outdoor-storage-housing;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;822297ed-73b6-40cf-9363-454762a92219
0428aa9f-4e02-4aa7-a1fb-9bded2c16712;Patio Furniture & Accessories;patio-lawn-garden-patio-furniture-accessories;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;0428aa9f-4e02-4aa7-a1fb-9bded2c16712
458c59f7-66f6-459e-98fe-9fcfcbef2e93;Pest Control Products;patio-lawn-garden-pest-control-products;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;458c59f7-66f6-459e-98fe-9fcfcbef2e93
18f4e0ce-7452-48c2-a1fe-b631615e4fbd;Pools, Hot Tubs & Supplies;patio-lawn-garden-pools-hot-tubs-supplies;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;18f4e0ce-7452-48c2-a1fe-b631615e4fbd
fb54b54a-c4c7-4ec8-a10f-7801e971f3f5;Snow Removal Tools;patio-lawn-garden-snow-removal-tools;;37e5b2ee-6028-4136-8e9d-17612e638b80;True;0;True;fb54b54a-c4c7-4ec8-a10f-7801e971f3f5
57c02ab5-1e6e-4d00-a63e-1a6e6fc2939c;Cat Supplies;pet-supplies-cat-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;57c02ab5-1e6e-4d00-a63e-1a6e6fc2939c
dd1b7ce3-07b0-40a9-a619-3dbed8ca050e;Dog Supplies;pet-supplies-dog-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;dd1b7ce3-07b0-40a9-a619-3dbed8ca050e
bfbfec39-646c-4f5d-838d-9f71bfea2509;Fish & Aquatic Pets;pet-supplies-fish-aquatic-pets;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;bfbfec39-646c-4f5d-838d-9f71bfea2509
cd7be515-2e39-496c-ae70-8f8438e6b631;Horse Supplies;pet-supplies-horse-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;cd7be515-2e39-496c-ae70-8f8438e6b631
23a01b9c-4890-4315-bd59-e6a66dad0eca;Pet Bird Supplies;pet-supplies-pet-bird-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;23a01b9c-4890-4315-bd59-e6a66dad0eca
b4989ad5-b727-462c-8427-ea18b31965b5;Reptiles & Amphibian Supplies;pet-supplies-reptiles-amphibian-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;b4989ad5-b727-462c-8427-ea18b31965b5
bac6a27b-ff70-48a4-b6fd-a8b76a90dd54;Small Animal Supplies;pet-supplies-small-animal-supplies;;4a7c195a-6e81-47d1-b269-3298908a70b0;True;0;True;bac6a27b-ff70-48a4-b6fd-a8b76a90dd54
56b99c20-ac08-4751-8473-e0a947aaf429;Athletic Clothing;sports-outdoors-athletic-clothing;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True;56b99c20-ac08-4751-8473-e0a947aaf429
2612bb18-6372-49f8-855d-edb696aa44ab;Outdoor Recreation;sports-outdoors-outdoor-recreation;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True;2612bb18-6372-49f8-855d-edb696aa44ab
cee814c8-b1e2-422a-9055-3d768c54976d;Sports & Fitness;sports-outdoors-sports-fitness;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True;cee814c8-b1e2-422a-9055-3d768c54976d
514f8afa-5669-417a-b27c-8270d7ee6685;Sports Fan Shop;sports-outdoors-sports-fan-shop;;bc683b9c-45c5-47fb-91a1-fb5da1de6e4b;True;0;True;514f8afa-5669-417a-b27c-8270d7ee6685
ad3d465e-3730-4642-9521-f27236e43de4;Building Supplies;tools-home-improvement-building-supplies;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True;ad3d465e-3730-4642-9521-f27236e43de4
9dbdc5d5-7551-4616-ac95-d036e68ee7d0;Electrical Equipment;tools-home-improvement-electrical-equipment;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True;9dbdc5d5-7551-4616-ac95-d036e68ee7d0
b02a333f-ae6b-4558-a5e1-2529ef7497c6;Hardware;tools-home-improvement-hardware;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True;b02a333f-ae6b-4558-a5e1-2529ef7497c6
ad78c9ed-d210-43b9-9400-ba184a18c293;Home Appliances;tools-home-improvement-home-appliances;;4b121490-0826-42fc-bd5f-38edd38db6fe;True;0;True;ad78c9ed-d210-43b9-9400-ba184a18c293
