id;name;slug;description;parent_id;active;sort_order;is_visible;OK
8f056f42-f9ca-4cc4-9235-2035cb870e4f;Sewing Sharp Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-hand-sewing-needles-sewing-sharp-needles;;1b67fe15-2439-4de6-a196-2b1b51c00ba0;True;0;True;
3ae254f4-3dbc-4ef0-90e1-5fe1353841a8;Pre-Cut Adjustable Sewing Elastics;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-elastic-pre-cut-adjustable-sewing-elastics;;66502cbf-f11a-4df1-b819-214166a97277;True;0;True;
8db976cd-073e-451a-930d-e0805f143a7f;Sewing Elastic Bands;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-elastic-sewing-elastic-bands;;66502cbf-f11a-4df1-b819-214166a97277;True;0;True;
835c4d8a-d8e3-4316-8c88-15d01d54b9c0;Sewing Elastic Cords;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-elastic-sewing-elastic-cords;;66502cbf-f11a-4df1-b819-214166a97277;True;0;True;
6010ba13-180e-44fc-aee7-c394d418555b;Buckles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-buckles;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
6a4c262f-4046-421c-baab-6ea7d62180c4;Cord Locks;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-cord-locks;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
#NV;Interlocking Tape Sewing Fasteners;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-?nterlocking-tape-sewing-fasteners;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
72d0228a-d171-4593-8835-5e61cc5ae9df;Sewing Buttons;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-sewing-buttons;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
b49d64d4-a0d8-49ca-802b-b9f5b1436766;Sewing Eyelets & Grommets;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-sewing-eyelets-grommets;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
488a4ff0-f008-494b-bcbb-8c9debadba43;Sewing Snaps;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-sewing-snaps;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
5c88ab9e-d3a5-463c-a9df-8381cee3f7e0;Undergarment Sewing Fasteners;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-undergarment-sewing-fasteners;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
66280b55-cde1-4d16-95f9-97da52d6a699;Zippers;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-fasteners-zippers;;38b77703-d0a2-4cf1-b957-375c57122c2d;True;0;True;
42788a83-d06b-4ab4-bde8-bf2958413425;Embroidery Machine Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-machine-serger-needles-embroidery-machine-needles;;c30a1c1e-26b5-4ea8-928e-bb0e11081fc4;True;0;True;
44dcfce4-cf45-4ded-8211-484c5d602eab;Quilting Machine Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-machine-serger-needles-quilting-machine-needles;;c30a1c1e-26b5-4ea8-928e-bb0e11081fc4;True;0;True;
75cbeae7-dd39-4abf-97de-908370577a82;Serger Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-machine-serger-needles-serger-needles;;c30a1c1e-26b5-4ea8-928e-bb0e11081fc4;True;0;True;
442d4ce0-c94a-4520-b7a7-c0baf5eb5f9a;Sewing Machine Needles;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-machine-serger-needles-sewing-machine-needles;;c30a1c1e-26b5-4ea8-928e-bb0e11081fc4;True;0;True;
e5679520-3915-4882-86b5-745f176ac9a5;Cushion & Upholstery Foam;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-pillow-forms-foam-cushion-upholstery-foam;;05c050e3-189d-4302-b159-bad4a2e1ef5b;True;0;True;
db5979f9-a172-4c57-b189-d011287aae3e;Pillow Forms;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-pillow-forms-foam-pillow-forms;;05c050e3-189d-4302-b159-bad4a2e1ef5b;True;0;True;
93d495dc-0ada-4cb3-89fd-86fd5a085434;Pincushions;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-pins-pincushions-pincushions;;dba67dd6-11f4-4e44-9392-660c1bd6b28c;True;0;True;
e23eea54-eca5-406c-8e3a-fa52e0bcdbfe;Sewing Pins;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-pins-pincushions-sewing-pins;;dba67dd6-11f4-4e44-9392-660c1bd6b28c;True;0;True;
6ab8ea10-5ed6-4129-ac3c-03fe246dee8f;Sewing Bias Tape;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-tapes-adhesives-sewing-bias-tape;;74963384-1482-41e0-a798-75f4c7e42f84;True;0;True;
8609c178-35b2-4272-b758-f57296a0a4ac;Sewing Bias Tape Makers;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-tapes-adhesives-sewing-bias-tape-makers;;74963384-1482-41e0-a798-75f4c7e42f84;True;0;True;
477aa5f3-2358-4855-b6ef-cd65fd062094;Sewing Fusible & Hem Tape;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-tapes-adhesives-sewing-fusible-hem-tape;;74963384-1482-41e0-a798-75f4c7e42f84;True;0;True;
1ec79d67-28e5-4be0-9baa-548173950113;Sewing Marking & Tracing Tools;arts-crafts-sewing-sewing-products-sewing-notions-supplies-sewing-tools-sewing-marking-tracing-tools;;244c7c16-ebac-4e3c-be15-1609d02021b2;True;0;True;
